Temp_FH,Vol_HW,Soc_B,SoC_HW_plus,SoC_HW_minus,SoC_FH_plus,SoC_FH_minus,profits,COP_FH,COP_HW,Peer,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,PV_PM,B_PM,PM_DE,PM_B,PM_HP,month,day,hour,horizon
20.700145401608964,78.72725252035207,0.0,0.0,0.0,0.0,0.0,0.09025530358642339,4.2077857142857145,3.136357142857143,1.0,0.209149,0.0,0.0,0.0,0.300851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,5,24.0
20.506443951340742,78.05602276705754,0.0,0.0,0.0,0.0,0.0,0.4812909191247821,4.250500000000001,3.1790714285714285,1.0,0.304697,0.0,0.0,0.0,1.604303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,6,24.0
20.130958101072522,68.97505136050496,0.0,0.0,0.0,0.0,0.0,0.8834061351034045,4.292785714285714,3.221357142857143,1.0,0.34531300000000004,0.0,0.0,0.0,2.944687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,7,24.0
20.0296434508043,60.46840330641896,0.0,0.0,0.0,0.0,0.0,1.175656546716392,4.340714285714286,3.269285714285714,1.0,0.35114500000000004,0.0,0.0,0.0,3.9188549999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,8,24.0
20.01874025053608,59.79717355312444,0.0,0.0,0.0,0.0,0.0,1.1870682471698524,4.377142857142857,3.3057142857142856,1.0,0.568106,0.0,0.0,0.0,3.956894,0.0,0.0,0.0,0.0,-1.849292807622706e-14,0.0,0.0,0.0,0.0,0.0,5,12,9,24.0
20.00885705026786,47.691640891102566,0.0,0.0,0.0,0.0,0.0,1.0247999762789148,4.398285714285714,3.3268571428571425,1.0,0.44250200000000006,0.0,0.0,0.0,3.4159997851900803,0.041498214809919255,0.0,0.0,0.041498214809919255,0.0,0.0,0.0,0.0,0.0,0.0,5,12,10,24.0
20.02737815080466,19.99999999999625,0.0,0.0,0.0,0.0,0.0,1.1188314064527847,4.434142857142857,3.3627142857142855,1.0,0.35224099999999997,0.0,0.0,0.0,3.7294378733147355,0.03132112668526492,0.0,0.0,0.0,0.03132112668526492,0.0,0.0,0.0,0.0,0.0,5,12,11,24.0
20.01853295053644,20.0,0.0,0.0,0.0,0.0,0.0,1.46494564484688,4.486714285714285,3.4152857142857145,1.0,0.3656,0.0,0.0,0.0,4.883151955450575,0.010248044549424067,0.0,0.0,0.0,0.010248044549424068,0.0,0.0,0.0,0.0,0.0,5,12,12,24.0
20.00908820026822,20.0,0.0,0.0,0.0,0.0,0.0,1.7717269833946312,4.539071428571429,3.4676428571428572,1.0,0.350057,0.0,0.0,0.0,5.905756376641763,0.02018662335823686,0.0,0.0,0.0,0.02018662335823686,0.0,0.0,0.0,0.0,0.0,5,12,13,24.0
20.0,20.671229753294522,0.0,0.0,0.0,0.0,0.0,0.7644294303756952,4.573357142857143,3.501928571428571,1.0,0.360902,0.0,0.0,0.0,2.548098,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,14,24.0
21.866890764017494,20.0,0.0,0.0,0.0,0.0,0.0,0.47439596150859487,4.5750714285714285,3.503642857142857,1.0,0.350439,0.0,0.0,0.09404541527299487,1.5813198088593126,2.3911957758676925,0.0,0.0,0.0,2.3911957758676925,0.0,0.0,0.0,0.0,0.0,5,12,15,24.0
21.860124263749274,180.0,0.09310496201715189,0.0,0.0,0.0,0.0,0.0,4.553,3.4815714285714288,1.0,0.42738400000000004,0.0,0.0,2.9445630681940385,0.0,0.010052931805961073,0.0,0.0,0.0,0.010052931805961072,0.0,0.0,0.0,0.0,0.0,5,12,16,24.0
21.852851813481053,180.0,3.008213117114825,0.0,0.0,0.0,0.0,0.0,4.496071428571428,3.424642857142857,1.0,0.554327,0.0,0.0,0.6554998014999234,0.0,0.2441731985000765,0.0,0.0,0.0,0.2441731985000765,0.0,0.0,0.0,0.0,0.0,5,12,17,24.0
21.84506126321283,180.0,3.6568571055469703,0.0,0.0,0.0,0.0,0.0,4.3855,3.314071428571429,1.0,0.244,0.27750345641771695,0.0,0.0,0.0,0.0,0.0,0.24827568889645815,0.24579293437523506,0.0,0.0,0.0,0.0,0.0,0.0,5,12,18,24.0
22.0,179.3287702467055,3.130712274531479,0.0,0.0,0.0,0.0,0.0,4.259857142857143,3.1884285714285716,1.0,0.0,0.4549707615602819,0.0,0.0,0.0,0.0,0.0,0.15599754776901179,0.1544375737790302,0.0,0.0,0.0,0.0,0.0,0.0,5,12,19,24.0
22.0,167.69833400204394,2.519430893982641,0.0,0.0,0.0,0.0,0.0,4.204428571428571,3.133,1.0,0.0,0.4340637971186838,0.0,0.0,0.0,0.0,0.0,0.018012460498920024,0.017832336065711035,0.0,0.0,0.0,0.0,0.0,0.0,5,12,20,24.0
21.91255596721928,142.12589967901727,2.067102693282004,0.0,0.0,0.0,0.0,0.0,4.158642857142857,3.087214285714286,1.0,0.0,0.4348410432666169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,21,24.0
21.90422736695106,107.59241394170951,1.6320549397512811,0.0,0.0,0.0,0.0,0.0,4.128071428571428,3.056642857142857,1.0,0.0,0.355559809648994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,22,24.0
21.529263666682837,106.92118418841498,1.276331924612435,0.0,0.0,0.0,0.0,0.0,4.108785714285714,3.0373571428571426,1.0,0.0,0.26293567328114903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,23,24.0
21.518362266414616,106.24995443512046,1.013268618142049,0.0,0.0,0.0,0.0,0.0,4.0866428571428575,3.0152142857142854,1.0,0.0,0.22729292995555012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,0,24.0
21.325670766146395,105.57872468182593,0.7858743613272443,0.0,0.0,0.0,0.0,0.0,4.0555,2.9840714285714283,1.0,0.0,0.20800000060637666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,1,24.0
