heating,heating_fan,hotwater,lights,lgappl,vent_fan,misc,electkwh,heatingkwh,hotwaterkwh,Date/Time,PV_generation,Temperature
0.0,0.0,0.0,0.060863,0.113172,0.0,0.150171,0.324206,0.0,0.0, 06/28  13:00:00,6.425,23.251
0.0,0.0,0.420209,0.060236,0.23474,0.0,0.150171,0.445147,0.0,0.420209, 06/28  14:00:00,5.74,23.373
0.0,0.0,0.0,0.06019,0.176653,0.0,0.146834,0.383677,0.0,0.0, 06/28  15:00:00,3.999,23.158
0.0,0.0,0.0,0.060325,0.148731,0.0,0.153508,0.362564,0.0,0.0, 06/28  16:00:00,2.066,22.59
0.0,0.0,0.0,0.060974,0.157832,0.0,0.160183,0.378989,0.0,0.0, 06/28  17:00:00,0.782,21.831
0.0,0.0,0.454723,0.063448,0.232555,0.025,0.173531,0.49453400000000003,0.0,0.454723, 06/28  18:00:00,0.264,20.931
0.0,0.0,0.408341,0.070579,0.194503,0.005,0.176868,0.44695000000000007,0.0,0.408341, 06/28  19:00:00,0.049,19.502
0.0,0.0,0.0,0.085852,0.123084,0.0,0.166857,0.37579300000000004,0.0,0.0, 06/28  20:00:00,0.0,18.323
0.0,0.0,0.0,0.109392,0.091632,0.0,0.156845,0.357869,0.0,0.0, 06/28  21:00:00,0.0,17.886
0.0,0.0,0.0,0.133452,0.078424,0.0,0.150171,0.362047,0.0,0.0, 06/28  22:00:00,0.0,17.659
0.0,0.0,0.0,0.102472,0.06539,0.0,0.133485,0.30134700000000003,0.0,0.0, 06/28  23:00:00,0.0,17.465
0.0,0.0,0.0,0.045814,0.056177,0.0,0.120137,0.222128,0.0,0.0, 06/28  24:00:00,0.0,17.283
0.0,0.0,0.0,0.022749,0.050267,0.0,0.1168,0.18981599999999998,0.0,0.0, 06/29  01:00:00,0.0,17.211
0.0,0.0,0.0,0.013649,0.049223,0.0,0.110126,0.17299799999999999,0.0,0.0, 06/29  02:00:00,0.0,17.068
0.0,0.0,0.0,0.009099,0.044531,0.0,0.106788,0.160418,0.0,0.0, 06/29  03:00:00,0.0,16.895
0.0,0.0,0.0,0.009099,0.043487,0.0,0.103451,0.15603699999999998,0.0,0.0, 06/29  04:00:00,0.0,16.932
0.0,0.0,0.392288,0.009392,0.046092,0.0,0.106788,0.162272,0.0,0.392288, 06/29  05:00:00,0.001,16.966
0.0,0.0,0.0,0.024145,0.050957,0.0,0.110126,0.185228,0.0,0.0, 06/29  06:00:00,0.343,17.328
0.0,0.0,0.0,0.056685,0.070074,0.025,0.123474,0.275233,0.0,0.0, 06/29  07:00:00,1.263,17.834
0.0,0.0,0.0,0.071734,0.092839,0.005,0.14016,0.30973300000000004,0.0,0.0, 06/29  08:00:00,2.313,18.389
0.0,0.0,0.0,0.07109,0.098749,0.0,0.143497,0.31333600000000006,0.0,0.0, 06/29  09:00:00,3.302,18.955
0.0,0.0,0.392261,0.068076,0.137206,0.0,0.143497,0.348779,0.0,0.392261, 06/29  10:00:00,4.518,19.514
0.0,0.0,0.237313,0.065945,0.163371,0.0,0.143497,0.372813,0.0,0.237313, 06/29  11:00:00,5.95,20.143
0.0,0.0,0.184878,0.062993,0.10257,0.0,0.146834,0.312397,0.0,0.184878, 06/29  12:00:00,6.626,20.64
0.0,0.0,0.492586,0.060863,0.113172,0.0,0.150171,0.324206,0.0,0.492586, 06/29  13:00:00,6.392,20.863
0.0,0.0,0.0,0.060236,0.099792,0.0,0.150171,0.310199,0.0,0.0, 06/29  14:00:00,5.752,20.939
0.0,0.0,0.0,0.06019,0.113172,0.0,0.146834,0.320196,0.0,0.0, 06/29  15:00:00,5.129,20.998
0.0,0.0,0.0,0.060325,0.096316,0.0,0.153508,0.310149,0.0,0.0, 06/29  16:00:00,4.172,20.992
0.0,0.0,0.0,0.060974,0.157832,0.0,0.160183,0.378989,0.0,0.0, 06/29  17:00:00,2.776,20.89
0.0,0.0,0.0,0.063448,0.232555,0.025,0.173531,0.49453400000000003,0.0,0.0, 06/29  18:00:00,1.449,20.704
0.0,0.0,0.0,0.070579,0.234917,0.005,0.176868,0.487364,0.0,0.0, 06/29  19:00:00,0.395,20.203
0.0,0.0,0.438383,0.085852,0.181282,0.0,0.166857,0.433991,0.0,0.438383, 06/29  20:00:00,0.0,19.359
0.0,0.0,0.0,0.109392,0.091632,0.0,0.156845,0.357869,0.0,0.0, 06/29  21:00:00,0.0,18.935
0.0,0.0,0.0,0.133452,0.078424,0.0,0.150171,0.362047,0.0,0.0, 06/29  22:00:00,0.0,18.519
0.0,0.0,0.0,0.102472,0.06539,0.0,0.133485,0.30134700000000003,0.0,0.0, 06/29  23:00:00,0.0,18.153
0.0,0.0,0.0,0.045814,0.056177,0.0,0.120137,0.222128,0.0,0.0, 06/29  24:00:00,0.0,17.739
0.0,0.0,0.397636,0.022749,0.050267,0.0,0.1168,0.18981599999999998,0.0,0.397636, 06/30  01:00:00,0.0,17.328
0.0,0.0,0.0,0.013649,0.049223,0.0,0.110126,0.17299799999999999,0.0,0.0, 06/30  02:00:00,0.0,16.985
0.0,0.0,0.0,0.009099,0.044531,0.0,0.106788,0.160418,0.0,0.0, 06/30  03:00:00,0.0,16.817
0.0,0.0,0.0,0.009099,0.043487,0.0,0.103451,0.15603699999999998,0.0,0.0, 06/30  04:00:00,0.0,16.698
0.0,0.0,0.0,0.009392,0.046092,0.0,0.106788,0.162272,0.0,0.0, 06/30  05:00:00,0.028,16.584
0.0,0.0,0.0,0.024145,0.050957,0.0,0.110126,0.185228,0.0,0.0, 06/30  06:00:00,0.656,17.306
0.0,9e-06,0.0,0.056685,0.070074,0.025,0.123474,0.275233,9e-06,0.0, 06/30  07:00:00,1.839,17.944
0.0,0.0,0.0,0.071734,0.092839,0.005,0.14016,0.30973300000000004,0.0,0.0, 06/30  08:00:00,3.233,19.023
0.0,0.0,0.0,0.07109,0.098749,0.0,0.143497,0.31333600000000006,0.0,0.0, 06/30  09:00:00,4.464,20.021
0.0,0.0,0.473891,0.068076,0.123915,0.0,0.143497,0.335488,0.0,0.473891, 06/30  10:00:00,5.356,20.922
0.0,0.0,0.799999,0.065945,0.092839,0.0,0.143497,0.302281,0.0,0.799999, 06/30  11:00:00,6.095,21.707
0.0,0.0,0.0,0.062993,0.10257,0.0,0.146834,0.312397,0.0,0.0, 06/30  12:00:00,6.206,22.231
0.0,0.0,0.0,0.060863,0.113172,0.0,0.150171,0.324206,0.0,0.0, 06/30  13:00:00,6.492,22.564
0.0,0.0,0.750148,0.060236,0.099792,0.0,0.150171,0.310199,0.0,0.750148, 06/30  14:00:00,5.876,22.496
0.0,0.0,0.0,0.06019,0.113172,0.0,0.146834,0.320196,0.0,0.0, 06/30  15:00:00,5.142,22.009
0.0,0.0,0.0,0.060325,0.096316,0.0,0.153508,0.310149,0.0,0.0, 06/30  16:00:00,4.227,21.023
0.0,0.0,0.865398,0.060974,0.201033,0.0,0.160183,0.42218999999999995,0.0,0.865398, 06/30  17:00:00,2.953,19.687
0.0,0.0,0.0,0.063448,0.232555,0.025,0.173531,0.49453400000000003,0.0,0.0, 06/30  18:00:00,1.444,18.182
0.0,0.0,0.0,0.070579,0.194503,0.005,0.176868,0.44695000000000007,0.0,0.0, 06/30  19:00:00,0.416,16.819
0.0,0.0,0.465287,0.085852,0.123084,0.0,0.166857,0.37579300000000004,0.0,0.465287, 06/30  20:00:00,0.0,15.695
0.0,0.0,0.384942,0.109392,0.091632,0.0,0.156845,0.357869,0.0,0.384942, 06/30  21:00:00,0.0,15.223
0.0,0.0,0.439891,0.133452,0.078424,0.0,0.150171,0.362047,0.0,0.439891, 06/30  22:00:00,0.0,14.977
0.0,0.0,0.407214,0.102472,0.06539,0.0,0.133485,0.30134700000000003,0.0,0.407214, 06/30  23:00:00,0.0,14.754
0.0,0.0,0.0,0.045814,0.056177,0.0,0.120137,0.222128,0.0,0.0, 06/30  24:00:00,0.0,14.521
0.0,0.0,0.0,0.022749,0.050267,0.0,0.1168,0.18981599999999998,0.0,0.0, 07/01  01:00:00,0.0,14.361
0.0,0.0,0.0,0.013649,0.049281,0.0,0.109327,0.172257,0.0,0.0, 07/01  02:00:00,0.0,14.14
0.0,0.0,0.272745,0.009099,0.044563,0.0,0.106014,0.15967599999999998,0.0,0.272745, 07/01  03:00:00,0.0,14.048
0.0,0.0,0.119497,0.009099,0.04352,0.0,0.102701,0.15532,0.0,0.119497, 07/01  04:00:00,0.0,13.905
0.0,0.0,0.0,0.00934,0.046149,0.0,0.106014,0.161503,0.0,0.0, 07/01  05:00:00,0.021,13.901
0.0,0.0,0.0,0.023885,0.051048,0.0,0.109327,0.18425999999999998,0.0,0.0, 07/01  06:00:00,0.612,14.381
0.0,0.0,0.0,0.056076,0.070279,0.025,0.122578,0.273933,0.0,0.0, 07/01  07:00:00,1.638,14.863
0.0,0.0,0.0,0.070963,0.093184,0.005,0.139143,0.30828999999999995,0.0,0.0, 07/01  08:00:00,3.076,15.585
0.0,0.0,0.0,0.06996,0.099126,0.0,0.142456,0.311542,0.0,0.0, 07/01  09:00:00,4.723,16.42
0.0,0.0,2.300293,0.066614,0.101575,0.0,0.142456,0.310645,0.0,2.300293, 07/01  10:00:00,6.401,17.248
0.0,0.0,0.0,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.0, 07/01  11:00:00,7.942,18.145
0.0,0.0,0.412952,0.061586,0.10298,0.0,0.145769,0.310335,0.0,0.412952, 07/01  12:00:00,8.497,18.845
0.0,0.0,0.0,0.059478,0.11364,0.0,0.149082,0.3222,0.0,0.0, 07/01  13:00:00,8.177,19.185
0.0,0.0,0.0,0.058858,0.10017,0.0,0.149082,0.30811,0.0,0.0, 07/01  14:00:00,7.643,19.194
0.0,0.0,0.0,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.0, 07/01  15:00:00,6.545,18.743
0.0,0.0,2.728511,0.058955,0.096677,0.0,0.152395,0.308027,0.0,2.728511, 07/01  16:00:00,4.773,17.848
0.0,0.0,0.0,0.059625,0.158586,0.0,0.15902,0.377231,0.0,0.0, 07/01  17:00:00,3.103,16.809
0.0,0.0,0.0,0.062169,0.233785,0.025,0.172272,0.49322600000000005,0.0,0.0, 07/01  18:00:00,1.48,15.648
0.0,0.0,0.507264,0.06945,0.195463,0.005,0.175585,0.445498,0.0,0.507264, 07/01  19:00:00,0.422,14.481
0.0,0.0,0.0,0.084936,0.123576,0.0,0.165646,0.374158,0.0,0.0, 07/01  20:00:00,0.0,13.456
0.0,0.0,0.0,0.10861,0.091919,0.0,0.155707,0.356236,0.0,0.0, 07/01  21:00:00,0.0,12.993
0.0,0.0,0.0,0.13253,0.078629,0.0,0.149082,0.36024100000000003,0.0,0.0, 07/01  22:00:00,0.0,12.92
0.0,0.0,0.429977,0.101862,0.065521,0.0,0.132517,0.2999,0.0,0.429977, 07/01  23:00:00,0.0,12.827
0.0,0.0,0.0,0.045814,0.056267,0.0,0.119265,0.221346,0.0,0.0, 07/01  24:00:00,0.0,12.659
0.0,0.0,0.0,0.022749,0.050325,0.0,0.115952,0.189026,0.0,0.0, 07/02  01:00:00,0.0,12.626
0.0,0.0,0.0,0.013649,0.049281,0.0,0.109327,0.172257,0.0,0.0, 07/02  02:00:00,0.0,12.754
0.0,0.0,0.746829,0.009099,0.044563,0.0,0.106014,0.15967599999999998,0.0,0.746829, 07/02  03:00:00,0.0,13.088
0.0,0.0,0.184167,0.009099,0.04352,0.0,0.102701,0.15532,0.0,0.184167, 07/02  04:00:00,0.0,13.478
0.0,0.0,0.0,0.00934,0.046149,0.0,0.106014,0.161503,0.0,0.0, 07/02  05:00:00,0.03,13.804
0.0,0.0,0.0,0.023885,0.051048,0.0,0.109327,0.18425999999999998,0.0,0.0, 07/02  06:00:00,0.685,14.936
0.0,0.0,0.0,0.056076,0.070279,0.025,0.122578,0.273933,0.0,0.0, 07/02  07:00:00,1.987,15.806
0.0,0.0,1.718818,0.070963,0.093184,0.005,0.139143,0.30828999999999995,0.0,1.718818, 07/02  08:00:00,3.928,16.546
0.0,0.0,3.191187,0.06996,0.099126,0.0,0.142456,0.311542,0.0,3.191187, 07/02  09:00:00,5.967,17.332
0.0,0.0,1.844097,0.066614,0.101575,0.0,0.142456,0.310645,0.0,1.844097, 07/02  10:00:00,7.374,17.991
0.0,0.0,0.0,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.0, 07/02  11:00:00,8.254,18.535
0.0,0.0,0.0,0.061586,0.10298,0.0,0.145769,0.310335,0.0,0.0, 07/02  12:00:00,8.501,18.946
0.0,0.0,0.0,0.059478,0.11364,0.0,0.149082,0.3222,0.0,0.0, 07/02  13:00:00,7.969,19.136
0.0,0.0,0.0,0.058858,0.10017,0.0,0.149082,0.30811,0.0,0.0, 07/02  14:00:00,7.229,19.202
0.0,0.0,0.392241,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.392241, 07/02  15:00:00,6.126,19.189
0.0,0.0,0.0,0.058955,0.096677,0.0,0.152395,0.308027,0.0,0.0, 07/02  16:00:00,4.718,18.984
0.0,0.0,0.0,0.059625,0.158586,0.0,0.15902,0.377231,0.0,0.0, 07/02  17:00:00,3.094,18.515
0.0,0.0,0.0,0.062169,0.233785,0.025,0.172272,0.49322600000000005,0.0,0.0, 07/02  18:00:00,1.573,17.816
0.0,0.0,0.766874,0.06945,0.195463,0.005,0.175585,0.445498,0.0,0.766874, 07/02  19:00:00,0.49,16.838
0.0,0.0,3.137791,0.084936,0.123576,0.0,0.165646,0.374158,0.0,3.137791, 07/02  20:00:00,0.0,15.602
0.0,0.0,0.455627,0.10861,0.091919,0.0,0.155707,0.356236,0.0,0.455627, 07/02  21:00:00,0.0,15.233
0.0,0.0,0.419689,0.13253,0.078629,0.0,0.149082,0.36024100000000003,0.0,0.419689, 07/02  22:00:00,0.0,15.103
0.0,0.0,0.0,0.101862,0.065521,0.0,0.132517,0.2999,0.0,0.0, 07/02  23:00:00,0.0,15.09
0.0,0.0,0.0,0.045814,0.056267,0.0,0.119265,0.221346,0.0,0.0, 07/02  24:00:00,0.0,15.185
0.0,0.0,0.0,0.022749,0.050325,0.0,0.115952,0.189026,0.0,0.0, 07/03  01:00:00,0.0,15.341
0.0,0.0,0.0,0.013649,0.049281,0.0,0.109327,0.172257,0.0,0.0, 07/03  02:00:00,0.0,15.38
0.0,0.0,0.0,0.009099,0.044563,0.0,0.106014,0.15967599999999998,0.0,0.0, 07/03  03:00:00,0.0,15.306
0.0,0.0,0.0,0.009099,0.04352,0.0,0.102701,0.15532,0.0,0.0, 07/03  04:00:00,0.0,15.247
0.0,0.0,0.462383,0.00934,0.046149,0.0,0.106014,0.161503,0.0,0.462383, 07/03  05:00:00,0.0,15.263
0.0,0.0,0.0,0.023885,0.051048,0.0,0.109327,0.18425999999999998,0.0,0.0, 07/03  06:00:00,0.285,15.918
0.0,0.0,0.0,0.056076,0.070279,0.025,0.122578,0.273933,0.0,0.0, 07/03  07:00:00,0.905,16.821
0.0,0.0,0.0,0.070963,0.093184,0.005,0.139143,0.30828999999999995,0.0,0.0, 07/03  08:00:00,1.858,17.474
0.0,0.0,0.519432,0.06996,0.099126,0.0,0.142456,0.311542,0.0,0.519432, 07/03  09:00:00,3.171,18.783
0.0,0.0,0.467989,0.066614,0.101575,0.0,0.142456,0.310645,0.0,0.467989, 07/03  10:00:00,4.698,19.945
0.0,0.0,0.0,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.0, 07/03  11:00:00,6.095,20.765
0.0,0.0,0.0,0.061586,0.10298,0.0,0.145769,0.310335,0.0,0.0, 07/03  12:00:00,6.935,21.343
0.0,0.0,0.0,0.059478,0.11364,0.0,0.149082,0.3222,0.0,0.0, 07/03  13:00:00,6.964,21.7
0.0,0.0,0.0,0.058858,0.10017,0.0,0.149082,0.30811,0.0,0.0, 07/03  14:00:00,6.761,21.863
0.0,0.0,0.0,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.0, 07/03  15:00:00,6.064,21.826
0.0,0.0,0.0,0.058955,0.096677,0.0,0.152395,0.308027,0.0,0.0, 07/03  16:00:00,4.843,21.571
0.0,0.0,0.46339,0.059625,0.158586,0.0,0.15902,0.377231,0.0,0.46339, 07/03  17:00:00,3.223,21.118
0.0,0.0,0.0,0.062169,0.233785,0.025,0.172272,0.49322600000000005,0.0,0.0, 07/03  18:00:00,1.597,20.446
0.0,0.0,0.0,0.06945,0.195463,0.005,0.175585,0.445498,0.0,0.0, 07/03  19:00:00,0.431,19.078
0.0,0.0,2.415888,0.084936,0.123576,0.0,0.165646,0.374158,0.0,2.415888, 07/03  20:00:00,0.0,17.438
0.0,0.0,0.0,0.10861,0.091919,0.0,0.155707,0.356236,0.0,0.0, 07/03  21:00:00,0.0,16.831
0.0,0.0,0.0,0.13253,0.078629,0.0,0.149082,0.36024100000000003,0.0,0.0, 07/03  22:00:00,0.0,16.771
0.0,0.0,0.0,0.101862,0.065521,0.0,0.132517,0.2999,0.0,0.0, 07/03  23:00:00,0.0,16.964
0.0,0.0,0.0,0.045814,0.056267,0.0,0.119265,0.221346,0.0,0.0, 07/03  24:00:00,0.0,17.151
0.0,0.0,0.0,0.022749,0.050325,0.0,0.115952,0.189026,0.0,0.0, 07/04  01:00:00,0.0,16.84
0.0,0.0,0.0,0.013649,0.049281,0.0,0.109327,0.172257,0.0,0.0, 07/04  02:00:00,0.0,16.116
0.0,0.0,0.0,0.009099,0.044563,0.0,0.106014,0.15967599999999998,0.0,0.0, 07/04  03:00:00,0.0,15.642
0.0,0.0,0.0,0.009099,0.04352,0.0,0.102701,0.15532,0.0,0.0, 07/04  04:00:00,0.0,15.3
0.0,0.0,0.454727,0.00934,0.046149,0.0,0.106014,0.161503,0.0,0.454727, 07/04  05:00:00,0.027,15.13
0.0,0.0,0.0,0.023885,0.051048,0.0,0.109327,0.18425999999999998,0.0,0.0, 07/04  06:00:00,0.68,16.276
0.0,0.0,0.518532,0.056076,0.070279,0.025,0.122578,0.273933,0.0,0.518532, 07/04  07:00:00,1.958,17.552
0.0,0.0,0.0,0.070963,0.093184,0.005,0.139143,0.30828999999999995,0.0,0.0, 07/04  08:00:00,3.608,18.904
0.0,0.0,3.638048,0.06996,0.746198,0.0,0.142456,0.9586140000000001,0.0,3.638048, 07/04  09:00:00,5.164,21.23
0.0,0.0,0.0,0.066614,0.101575,0.0,0.142456,0.310645,0.0,0.0, 07/04  10:00:00,6.148,22.687
0.0,0.0,0.0,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.0, 07/04  11:00:00,6.971,23.506
0.0,0.0,0.878701,0.061586,0.10298,0.0,0.145769,0.310335,0.0,0.878701, 07/04  12:00:00,7.345,24.15
0.0,0.0,0.286022,0.059478,0.214851,0.0,0.149082,0.423411,0.0,0.286022, 07/04  13:00:00,7.195,24.657
0.0,0.0,0.2714,0.058858,0.10017,0.0,0.149082,0.30811,0.0,0.2714, 07/04  14:00:00,6.664,25.089
0.0,0.0,0.0,0.058814,0.156716,0.0,0.145769,0.36129900000000004,0.0,0.0, 07/04  15:00:00,5.693,25.322
0.0,0.0,0.47943,0.058955,0.096677,0.0,0.152395,0.308027,0.0,0.47943, 07/04  16:00:00,4.43,25.271
0.0,0.0,0.0,0.059625,0.158586,0.0,0.15902,0.377231,0.0,0.0, 07/04  17:00:00,2.903,24.999
0.0,0.0,0.0,0.062169,0.233785,0.025,0.172272,0.49322600000000005,0.0,0.0, 07/04  18:00:00,1.43,24.714
0.0,0.0,0.450114,0.06945,0.195463,0.005,0.175585,0.445498,0.0,0.450114, 07/04  19:00:00,0.381,23.602
0.0,0.0,0.0,0.084936,0.123576,0.0,0.165646,0.374158,0.0,0.0, 07/04  20:00:00,0.0,22.466
0.0,0.0,0.0,0.10861,0.091919,0.0,0.155707,0.356236,0.0,0.0, 07/04  21:00:00,0.0,21.797
0.0,0.0,0.0,0.13253,0.078629,0.0,0.149082,0.36024100000000003,0.0,0.0, 07/04  22:00:00,0.0,21.213
0.0,0.0,0.399204,0.101862,0.072343,0.0,0.132517,0.306722,0.0,0.399204, 07/04  23:00:00,0.0,20.609
0.0,0.0,0.0,0.045814,0.056267,0.0,0.119265,0.221346,0.0,0.0, 07/04  24:00:00,0.0,19.716
0.0,0.0,0.0,0.022749,0.050325,0.0,0.115952,0.189026,0.0,0.0, 07/05  01:00:00,0.0,18.981
0.0,0.0,0.0,0.013649,0.049281,0.0,0.109327,0.172257,0.0,0.0, 07/05  02:00:00,0.0,18.334
0.0,0.0,0.0,0.009099,0.044563,0.0,0.106014,0.15967599999999998,0.0,0.0, 07/05  03:00:00,0.0,17.798
0.0,0.0,0.0,0.009099,0.04352,0.0,0.102701,0.15532,0.0,0.0, 07/05  04:00:00,0.0,17.425
0.0,0.0,0.0,0.00934,0.046149,0.0,0.106014,0.161503,0.0,0.0, 07/05  05:00:00,0.022,17.345
0.0,0.0,2.860364,0.023885,0.051048,0.0,0.109327,0.18425999999999998,0.0,2.860364, 07/05  06:00:00,0.652,18.235
0.0,0.0,0.0,0.056076,0.070279,0.025,0.122578,0.273933,0.0,0.0, 07/05  07:00:00,1.905,19.546
0.0,0.0,0.0,0.070963,0.093184,0.005,0.139143,0.30828999999999995,0.0,0.0, 07/05  08:00:00,3.541,20.865
0.0,0.0,0.0,0.06996,0.099126,0.0,0.142456,0.311542,0.0,0.0, 07/05  09:00:00,5.111,23.041
0.0,0.0,0.120003,0.066614,0.101575,0.0,0.142456,0.310645,0.0,0.120003, 07/05  10:00:00,6.387,24.097
0.0,0.0,0.306598,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.306598, 07/05  11:00:00,7.228,24.597
0.0,0.0,0.0,0.061586,0.10298,0.0,0.145769,0.310335,0.0,0.0, 07/05  12:00:00,7.607,25.009
0.0,0.0,0.523226,0.059478,0.11364,0.0,0.149082,0.3222,0.0,0.523226, 07/05  13:00:00,6.967,25.262
0.0,0.0,0.0,0.058858,0.10017,0.0,0.149082,0.30811,0.0,0.0, 07/05  14:00:00,6.453,25.485
0.0,0.0,0.0,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.0, 07/05  15:00:00,5.502,25.604
0.0,0.0,0.0,0.058955,0.096677,0.0,0.152395,0.308027,0.0,0.0, 07/05  16:00:00,4.196,25.616
0.0,0.0,0.0,0.059625,0.158586,0.0,0.15902,0.377231,0.0,0.0, 07/05  17:00:00,2.724,25.313
0.0,0.0,0.0,0.062169,0.246639,0.025,0.172272,0.50608,0.0,0.0, 07/05  18:00:00,1.337,24.574
0.0,0.0,0.458344,0.06945,0.32779,0.005,0.175585,0.577825,0.0,0.458344, 07/05  19:00:00,0.344,22.947
0.0,0.0,0.0,0.084936,0.123576,0.0,0.165646,0.374158,0.0,0.0, 07/05  20:00:00,0.0,21.521
0.0,0.0,0.0,0.10861,0.091919,0.0,0.155707,0.356236,0.0,0.0, 07/05  21:00:00,0.0,20.943
0.0,0.0,0.0,0.13253,0.078629,0.0,0.149082,0.36024100000000003,0.0,0.0, 07/05  22:00:00,0.0,20.497
0.0,0.0,0.0,0.101862,0.065521,0.0,0.132517,0.2999,0.0,0.0, 07/05  23:00:00,0.0,20.08
0.0,0.0,0.0,0.045814,0.056267,0.0,0.119265,0.221346,0.0,0.0, 07/05  24:00:00,0.0,19.672
0.0,0.0,0.0,0.022749,0.050325,0.0,0.115952,0.189026,0.0,0.0, 07/06  01:00:00,0.0,19.258
0.0,0.0,0.0,0.013649,0.049281,0.0,0.109327,0.172257,0.0,0.0, 07/06  02:00:00,0.0,18.826
0.0,0.0,0.0,0.009099,0.044563,0.0,0.106014,0.15967599999999998,0.0,0.0, 07/06  03:00:00,0.0,18.454
0.0,0.0,0.392134,0.009099,0.04352,0.0,0.102701,0.15532,0.0,0.392134, 07/06  04:00:00,0.0,18.126
0.0,0.0,0.0,0.00934,0.046149,0.0,0.106014,0.161503,0.0,0.0, 07/06  05:00:00,0.022,17.982
0.0,0.0,0.0,0.023885,0.051048,0.0,0.109327,0.18425999999999998,0.0,0.0, 07/06  06:00:00,0.655,19.023
0.0,0.0,0.0,0.056076,0.070279,0.025,0.122578,0.273933,0.0,0.0, 07/06  07:00:00,1.918,20.078
0.0,0.0,1.83438,0.070963,0.093184,0.005,0.139143,0.30828999999999995,0.0,1.83438, 07/06  08:00:00,3.559,21.659
0.0,0.0,0.696337,0.06996,0.099126,0.0,0.142456,0.311542,0.0,0.696337, 07/06  09:00:00,5.153,23.653
0.0,0.0,0.0,0.066614,0.101575,0.0,0.142456,0.310645,0.0,0.0, 07/06  10:00:00,6.36,24.828
0.0,0.0,0.395477,0.064506,0.219951,0.0,0.142456,0.426913,0.0,0.395477, 07/06  11:00:00,7.242,25.63
0.0,0.0,0.987738,0.061586,0.694335,0.0,0.145769,0.9016900000000001,0.0,0.987738, 07/06  12:00:00,7.552,26.23
0.0,0.0,0.0,0.059478,0.11364,0.0,0.149082,0.3222,0.0,0.0, 07/06  13:00:00,7.345,26.651
0.0,0.0,0.441132,0.058858,0.10017,0.0,0.149082,0.30811,0.0,0.441132, 07/06  14:00:00,6.595,26.873
0.0,0.0,0.0,0.058814,0.131881,0.0,0.145769,0.336464,0.0,0.0, 07/06  15:00:00,5.357,26.885
0.0,0.0,0.0,0.058955,0.096677,0.0,0.152395,0.308027,0.0,0.0, 07/06  16:00:00,3.759,26.598
0.0,0.0,0.696311,0.059625,0.158586,0.0,0.15902,0.377231,0.0,0.696311, 07/06  17:00:00,1.99,25.94
0.0,0.0,0.0,0.062169,0.233785,0.025,0.172272,0.49322600000000005,0.0,0.0, 07/06  18:00:00,0.758,25.071
0.0,0.0,0.677247,0.06945,0.195463,0.005,0.175585,0.445498,0.0,0.677247, 07/06  19:00:00,0.118,24.2
0.0,0.0,0.0,0.084936,0.123576,0.0,0.165646,0.374158,0.0,0.0, 07/06  20:00:00,0.0,23.55
0.0,0.0,1.123722,0.10861,0.091919,0.0,0.155707,0.356236,0.0,1.123722, 07/06  21:00:00,0.0,23.117
0.0,0.0,0.244228,0.13253,0.078629,0.0,0.149082,0.36024100000000003,0.0,0.244228, 07/06  22:00:00,0.0,22.723
0.0,0.0,0.0,0.101862,0.065521,0.0,0.132517,0.2999,0.0,0.0, 07/06  23:00:00,0.0,22.508
0.0,0.0,0.480705,0.045814,0.056267,0.0,0.119265,0.221346,0.0,0.480705, 07/06  24:00:00,0.0,22.153
0.0,0.0,0.0,0.022749,0.050325,0.0,0.115952,0.189026,0.0,0.0, 07/07  01:00:00,0.0,21.19
0.0,0.0,0.395548,0.013649,0.049281,0.0,0.109327,0.172257,0.0,0.395548, 07/07  02:00:00,0.0,19.437
0.0,0.0,0.0,0.009099,0.044563,0.0,0.106014,0.15967599999999998,0.0,0.0, 07/07  03:00:00,0.0,17.84
0.0,0.0,0.0,0.009099,0.04352,0.0,0.102701,0.15532,0.0,0.0, 07/07  04:00:00,0.0,17.015
0.0,0.0,0.0,0.00934,0.046149,0.0,0.106014,0.161503,0.0,0.0, 07/07  05:00:00,0.0,16.591
0.0,0.0,0.0,0.023885,0.051048,0.0,0.109327,0.18425999999999998,0.0,0.0, 07/07  06:00:00,0.293,16.41
0.0,0.0,0.0,0.056076,0.070279,0.025,0.122578,0.273933,0.0,0.0, 07/07  07:00:00,1.093,16.418
0.0,0.0,0.0,0.070963,0.093184,0.005,0.139143,0.30828999999999995,0.0,0.0, 07/07  08:00:00,1.738,16.521
0.0,0.0,0.0,0.06996,0.099126,0.0,0.142456,0.311542,0.0,0.0, 07/07  09:00:00,2.717,16.77
0.0,0.0,0.392141,0.066614,0.101575,0.0,0.142456,0.310645,0.0,0.392141, 07/07  10:00:00,5.012,17.445
0.0,0.0,0.0,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.0, 07/07  11:00:00,7.132,18.12
