heating,heating_fan,hotwater,lights,lgappl,vent_fan,misc,electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour
0.0,0.0,0.7249869999999999,0.13253,0.545513,0.0,0.149082,0.8271250000000001,0.0,0.7249869999999999,0.0,21.884,7,23,21
0.0,0.0,0.0,0.101862,0.06552100000000001,0.0,0.132517,0.2999,0.0,0.0,0.0,21.508000000000003,7,23,22
0.0,0.0,0.0,0.045814,0.056267,0.0,0.11926500000000001,0.22134600000000001,0.0,0.0,0.0,21.125999999999998,7,23,23
0.0,0.0,0.0,0.022749000000000002,0.050325,0.0,0.115952,0.189026,0.0,0.0,0.0,20.721,7,24,0
0.0,0.0,0.0,0.013649000000000001,0.049281,0.0,0.109327,0.172257,0.0,0.0,0.0,20.295,7,24,1
0.0,0.0,0.0,0.009099,0.044563,0.0,0.10601400000000001,0.15967599999999998,0.0,0.0,0.0,19.861,7,24,2
0.0,0.0,0.0,0.009099,0.043519999999999996,0.0,0.102701,0.15532,0.0,0.0,0.0,19.671,7,24,3
0.0,0.0,0.0,0.009340000000000001,0.046149,0.0,0.10601400000000001,0.161503,0.0,0.0,0.0,19.795,7,24,4
0.0,0.0,0.392148,0.023885,0.051048,0.0,0.109327,0.18426,0.0,0.392148,0.529,20.804000000000002,7,24,5
0.0,0.0,0.0,0.056076,0.070279,0.025,0.12257799999999999,0.273933,0.0,0.0,1.9480000000000002,22.14,7,24,6
0.0,0.0,3.6720040000000003,0.070963,0.093184,0.005,0.13914300000000002,0.30828999999999995,0.0,3.6720040000000003,3.9330000000000003,23.248,7,24,7
0.0,0.0,1.5633780000000002,0.06996000000000001,0.099126,0.0,0.142456,0.311542,0.0,1.5633780000000002,5.6979999999999995,24.885,7,24,8
0.0,0.0,0.0,0.06661399999999999,0.101575,0.0,0.142456,0.310645,0.0,0.0,7.006,25.726999999999997,7,24,9
0.0,0.0,0.0,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.0,7.831,26.21,7,24,10
0.0,0.0,1.30759,0.061586,0.7730060000000001,0.0,0.145769,0.980361,0.0,1.30759,7.6610000000000005,26.496,7,24,11
0.0,0.0,0.0,0.059477999999999996,0.166699,0.0,0.149082,0.375259,0.0,0.0,6.916,26.618000000000002,7,24,12
0.0,0.0,0.0,0.05885800000000001,0.10017000000000001,0.0,0.149082,0.30811,0.0,0.0,5.992000000000001,26.404,7,24,13
0.0,0.0,0.0,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.0,3.6239999999999997,25.340999999999998,7,24,14
0.0,0.0,0.0,0.058954999999999994,0.096677,0.0,0.152395,0.308027,0.0,0.0,3.009,24.941999999999997,7,24,15
0.0,0.0,0.0,0.059625,0.15858599999999998,0.0,0.15902,0.377231,0.0,0.0,3.0460000000000003,25.089000000000002,7,24,16
0.0,0.0,0.0,0.062169,0.233785,0.025,0.172272,0.4932260000000001,0.0,0.0,1.421,24.845,7,24,17
0.0,0.0,0.565204,0.06945,0.195463,0.005,0.175585,0.44549799999999995,0.0,0.565204,0.316,23.866999999999997,7,24,18
0.0,0.0,0.48692799999999997,0.084936,0.123576,0.0,0.16564600000000002,0.374158,0.0,0.48692799999999997,0.0,22.76,7,24,19
0.0,0.0,0.0,0.10860999999999998,0.091919,0.0,0.15570699999999998,0.356236,0.0,0.0,0.0,22.483,7,24,20
0.0,0.0,0.0,0.13253,0.07862899999999999,0.0,0.149082,0.36024100000000003,0.0,0.0,0.0,22.209,7,24,21
0.0,0.0,0.6518550000000001,0.101862,0.130762,0.0,0.132517,0.365141,0.0,0.6518550000000001,0.0,21.945999999999998,7,24,22
0.0,0.0,0.6942659999999999,0.045814,0.378013,0.0,0.11926500000000001,0.543092,0.0,0.6942659999999999,0.0,21.636,7,24,23
0.0,0.0,0.21136100000000002,0.022749000000000002,0.050325,0.0,0.115952,0.189026,0.0,0.21136100000000002,0.0,21.264,7,25,0
0.0,0.0,0.0,0.013649000000000001,0.049281,0.0,0.109327,0.172257,0.0,0.0,0.0,20.897,7,25,1
0.0,0.0,0.0,0.009099,0.044563,0.0,0.10601400000000001,0.15967599999999998,0.0,0.0,0.0,20.615,7,25,2
0.0,0.0,0.0,0.009099,0.043519999999999996,0.0,0.102701,0.15532,0.0,0.0,0.0,20.535,7,25,3
0.0,0.0,0.0,0.009340000000000001,0.046149,0.0,0.10601400000000001,0.161503,0.0,0.0,0.0,20.656999999999996,7,25,4
0.0,0.0,0.536361,0.023885,0.051048,0.0,0.109327,0.18426,0.0,0.536361,0.496,21.281999999999996,7,25,5
0.0,0.0,2.099412,0.056076,0.070279,0.025,0.12257799999999999,0.273933,0.0,2.099412,1.5519999999999998,22.272,7,25,6
0.0,0.0,0.0,0.070963,0.093184,0.005,0.13914300000000002,0.30828999999999995,0.0,0.0,2.713,23.746,7,25,7
0.0,0.0,0.0,0.06996000000000001,0.099126,0.0,0.142456,0.311542,0.0,0.0,3.7560000000000002,25.28,7,25,8
0.0,0.0,0.44838599999999995,0.06661399999999999,0.101575,0.0,0.142456,0.310645,0.0,0.44838599999999995,4.913,26.489,7,25,9
0.0,0.0,0.0,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.0,5.478,27.506,7,25,10
0.0,0.0,0.0,0.061586,0.10298,0.0,0.145769,0.31033499999999997,0.0,0.0,5.827000000000001,28.275,7,25,11
0.0,0.0,0.0,0.059477999999999996,0.11364,0.0,0.149082,0.3222,0.0,0.0,6.426,28.697,7,25,12
0.0,0.0,0.7761399999999999,0.05885800000000001,0.10017000000000001,0.0,0.149082,0.30811,0.0,0.7761399999999999,5.685,28.439,7,25,13
0.0,0.0,0.46490600000000004,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.46490600000000004,6.1370000000000005,28.118000000000002,7,25,14
0.0,0.0,0.0,0.058954999999999994,0.096677,0.0,0.152395,0.308027,0.0,0.0,4.833,27.325,7,25,15
0.0,0.0,0.0,0.059625,0.15858599999999998,0.0,0.15902,0.377231,0.0,0.0,3.135,26.316999999999997,7,25,16
0.0,0.0,0.0,0.062169,0.233785,0.025,0.172272,0.4932260000000001,0.0,0.0,1.446,25.241,7,25,17
0.0,0.0,0.399358,0.06945,0.195463,0.005,0.175585,0.44549799999999995,0.0,0.399358,0.301,23.799,7,25,18
0.0,0.0,0.0,0.084936,0.123576,0.0,0.16564600000000002,0.374158,0.0,0.0,0.0,22.468000000000004,7,25,19
0.0,0.0,0.0,0.10860999999999998,0.091919,0.0,0.15570699999999998,0.356236,0.0,0.0,0.0,21.883000000000003,7,25,20
0.0,0.0,0.0,0.13253,0.07862899999999999,0.0,0.149082,0.36024100000000003,0.0,0.0,0.0,21.506,7,25,21
0.0,0.0,0.0,0.101862,0.06552100000000001,0.0,0.132517,0.2999,0.0,0.0,0.0,21.250999999999998,7,25,22
0.0,0.0,0.0,0.045814,0.056267,0.0,0.11926500000000001,0.22134600000000001,0.0,0.0,0.0,21.004,7,25,23
0.0,0.0,0.0,0.022749000000000002,0.050325,0.0,0.115952,0.189026,0.0,0.0,0.0,20.76,7,26,0
0.0,0.0,0.0,0.013649000000000001,0.049281,0.0,0.109327,0.172257,0.0,0.0,0.0,20.488000000000003,7,26,1
0.0,0.0,0.0,0.009099,0.044563,0.0,0.10601400000000001,0.15967599999999998,0.0,0.0,0.0,20.182000000000002,7,26,2
0.0,0.0,0.0,0.009099,0.043519999999999996,0.0,0.102701,0.15532,0.0,0.0,0.0,19.917,7,26,3
0.0,0.0,0.0,0.009340000000000001,0.046149,0.0,0.10601400000000001,0.161503,0.0,0.0,0.0,19.761,7,26,4
0.0,0.0,0.0,0.023885,0.051048,0.0,0.109327,0.18426,0.0,0.0,0.545,20.843000000000004,7,26,5
0.0,0.0,0.0,0.056076,0.070279,0.025,0.12257799999999999,0.273933,0.0,0.0,1.9240000000000002,22.131999999999998,7,26,6
0.0,0.0,0.045499,0.070963,0.093184,0.005,0.13914300000000002,0.30828999999999995,0.0,0.045499,3.764,23.416,7,26,7
0.0,0.0,1.1668530000000001,0.06996000000000001,0.099126,0.0,0.142456,0.311542,0.0,1.1668530000000001,5.422999999999999,24.616,7,26,8
0.0,0.0,0.0,0.06661399999999999,0.101575,0.0,0.142456,0.310645,0.0,0.0,6.732,25.551,7,26,9
0.0,0.0,0.0,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.0,6.917999999999999,26.084,7,26,10
0.0,0.0,0.439821,0.061586,0.10298,0.0,0.145769,0.31033499999999997,0.0,0.439821,7.2589999999999995,26.414,7,26,11
0.0,0.0,0.0,0.059477999999999996,0.11364,0.0,0.149082,0.3222,0.0,0.0,6.385,26.513,7,26,12
0.0,0.0,0.0,0.05885800000000001,0.10017000000000001,0.0,0.149082,0.30811,0.0,0.0,3.885,26.454,7,26,13
0.0,0.0,0.0,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.0,3.286,26.605999999999998,7,26,14
0.0,0.0,0.0,0.058954999999999994,0.096677,0.0,0.152395,0.308027,0.0,0.0,2.476,26.498,7,26,15
0.0,0.0,0.0,0.059625,0.15858599999999998,0.0,0.15902,0.377231,0.0,0.0,1.815,26.055,7,26,16
0.0,0.0,2.01565,0.062169,0.233785,0.025,0.172272,0.4932260000000001,0.0,2.01565,0.875,25.23,7,26,17
0.0,0.0,0.0,0.06945,0.195463,0.005,0.175585,0.44549799999999995,0.0,0.0,0.155,23.986,7,26,18
0.0,0.0,0.0,0.084936,0.22690900000000003,0.0,0.16564600000000002,0.477491,0.0,0.0,0.0,22.978,7,26,19
0.0,0.0,0.514269,0.10860999999999998,0.091919,0.0,0.15570699999999998,0.356236,0.0,0.514269,0.0,22.538,7,26,20
0.0,0.0,0.44709799999999994,0.13253,0.07862899999999999,0.0,0.149082,0.36024100000000003,0.0,0.44709799999999994,0.0,22.195999999999998,7,26,21
0.0,0.0,0.0,0.101862,0.06552100000000001,0.0,0.132517,0.2999,0.0,0.0,0.0,21.976,7,26,22
0.0,0.0,0.0,0.045814,0.056267,0.0,0.11926500000000001,0.22134600000000001,0.0,0.0,0.0,21.747,7,26,23
0.0,0.0,0.0,0.022749000000000002,0.050325,0.0,0.115952,0.189026,0.0,0.0,0.0,21.569000000000003,7,27,0
0.0,0.0,0.0,0.013649000000000001,0.049281,0.0,0.109327,0.172257,0.0,0.0,0.0,21.425,7,27,1
0.0,0.0,0.0,0.009099,0.044563,0.0,0.10601400000000001,0.15967599999999998,0.0,0.0,0.0,21.263,7,27,2
0.0,0.0,0.0,0.009099,0.043519999999999996,0.0,0.102701,0.15532,0.0,0.0,0.0,21.134,7,27,3
0.0,0.0,0.0,0.009340000000000001,0.046149,0.0,0.10601400000000001,0.161503,0.0,0.0,0.0,21.08,7,27,4
0.0,0.0,0.0,0.023885,0.051048,0.0,0.109327,0.18426,0.0,0.0,0.441,21.826999999999998,7,27,5
0.0,0.0,0.397572,0.056076,0.070279,0.025,0.12257799999999999,0.273933,0.0,0.397572,1.449,22.615,7,27,6
0.0,0.0,0.0,0.070963,0.093184,0.005,0.13914300000000002,0.30828999999999995,0.0,0.0,2.627,23.421,7,27,7
0.0,0.0,1.399175,0.06996000000000001,0.099126,0.0,0.142456,0.311542,0.0,1.399175,4.12,24.666,7,27,8
0.0,0.0,3.6407559999999997,0.06661399999999999,0.101575,0.0,0.142456,0.310645,0.0,3.6407559999999997,5.627999999999999,25.596999999999998,7,27,9
0.0,0.0,0.0,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.0,6.511,26.291,7,27,10
0.0,0.0,0.846375,0.061586,0.10298,0.0,0.145769,0.31033499999999997,0.0,0.846375,7.518,26.928,7,27,11
0.0,0.0,3.4122449999999995,0.059477999999999996,0.11364,0.0,0.149082,0.3222,0.0,3.4122449999999995,7.516,27.353,7,27,12
0.0,0.0,0.0,0.05885800000000001,0.10017000000000001,0.0,0.149082,0.30811,0.0,0.0,6.876,27.55,7,27,13
0.0,0.0,0.75793,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.75793,5.83,27.566999999999997,7,27,14
0.0,0.0,0.5185029999999999,0.058954999999999994,0.096677,0.0,0.152395,0.308027,0.0,0.5185029999999999,4.257,27.38,7,27,15
0.0,0.0,0.0,0.059625,0.15858599999999998,0.0,0.15902,0.377231,0.0,0.0,2.767,27.109,7,27,16
0.0,0.0,0.47211899999999996,0.062169,0.233785,0.025,0.172272,0.4932260000000001,0.0,0.47211899999999996,1.3130000000000002,26.39,7,27,17
0.0,0.0,1.5822049999999999,0.06945,0.195463,0.005,0.175585,0.44549799999999995,0.0,1.5822049999999999,0.282,24.726,7,27,18
0.0,0.0,2.579648,0.084936,0.123576,0.0,0.16564600000000002,0.374158,0.0,2.579648,0.0,23.386999999999997,7,27,19
0.0,0.0,0.0,0.10860999999999998,0.091919,0.0,0.15570699999999998,0.356236,0.0,0.0,0.0,23.078000000000003,7,27,20
0.0,0.0,0.0,0.13253,0.07862899999999999,0.0,0.149082,0.36024100000000003,0.0,0.0,0.0,22.746,7,27,21
0.0,0.0,0.446082,0.101862,0.06552100000000001,0.0,0.132517,0.2999,0.0,0.446082,0.0,22.513,7,27,22
0.0,0.0,0.440467,0.045814,0.056267,0.0,0.11926500000000001,0.22134600000000001,0.0,0.440467,0.0,22.263,7,27,23
0.0,0.0,0.0,0.022749000000000002,0.050325,0.0,0.115952,0.189026,0.0,0.0,0.0,21.994,7,28,0
0.0,0.0,0.0,0.013649000000000001,0.049281,0.0,0.109327,0.172257,0.0,0.0,0.0,21.611,7,28,1
0.0,0.0,0.0,0.009099,0.044563,0.0,0.10601400000000001,0.15967599999999998,0.0,0.0,0.0,21.228,7,28,2
0.0,0.0,0.0,0.009099,0.043519999999999996,0.0,0.102701,0.15532,0.0,0.0,0.0,21.055,7,28,3
0.0,0.0,0.0,0.009340000000000001,0.046149,0.0,0.10601400000000001,0.161503,0.0,0.0,0.0,21.019000000000002,7,28,4
0.0,0.0,0.0,0.023885,0.051048,0.0,0.109327,0.18426,0.0,0.0,0.396,21.854,7,28,5
0.0,0.0,1.4949430000000001,0.056076,0.070279,0.025,0.12257799999999999,0.273933,0.0,1.4949430000000001,1.4,22.91,7,28,6
0.0,0.0,0.198164,0.070963,0.093184,0.005,0.13914300000000002,0.30828999999999995,0.0,0.198164,2.7489999999999997,23.968000000000004,7,28,7
0.0,0.0,0.228819,0.06996000000000001,0.099126,0.0,0.142456,0.311542,0.0,0.228819,3.891,25.421,7,28,8
0.0,0.0,0.0,0.06661399999999999,0.127304,0.0,0.142456,0.33637399999999995,0.0,0.0,4.845,26.78,7,28,9
0.0,0.0,2.287389,0.064506,0.093184,0.0,0.142456,0.300146,0.0,2.287389,6.124,27.636999999999997,7,28,10
0.0,0.0,0.0,0.061586,0.10298,0.0,0.145769,0.31033499999999997,0.0,0.0,7.361000000000001,28.395,7,28,11
0.0,0.0,0.440842,0.059477999999999996,0.17108800000000002,0.0,0.149082,0.379648,0.0,0.440842,7.051,28.976,7,28,12
0.0,0.0,0.0,0.05885800000000001,0.16781,0.0,0.149082,0.37575,0.0,0.0,5.9270000000000005,29.337,7,28,13
0.0,0.0,0.0,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.0,4.691,29.463,7,28,14
0.0,0.0,0.0,0.058954999999999994,0.096677,0.0,0.152395,0.308027,0.0,0.0,3.3810000000000002,29.26,7,28,15
0.0,0.0,0.0,0.059625,0.15858599999999998,0.0,0.15902,0.377231,0.0,0.0,1.899,28.828000000000003,7,28,16
0.0,0.0,0.486575,0.062169,0.233785,0.025,0.172272,0.4932260000000001,0.0,0.486575,0.7879999999999999,28.17,7,28,17
0.0,0.0,0.0,0.06945,0.195463,0.005,0.175585,0.44549799999999995,0.0,0.0,0.126,27.184,7,28,18
0.0,0.0,0.0,0.084936,0.123576,0.0,0.16564600000000002,0.374158,0.0,0.0,0.0,26.459,7,28,19
0.0,0.0,4.554012,0.10860999999999998,0.091919,0.0,0.15570699999999998,0.356236,0.0,4.554012,0.0,26.182,7,28,20
0.0,0.0,1.016,0.13253,0.07862899999999999,0.0,0.149082,0.36024100000000003,0.0,1.016,0.0,25.871,7,28,21
0.0,0.0,0.0,0.101862,0.06552100000000001,0.0,0.132517,0.2999,0.0,0.0,0.0,25.451999999999998,7,28,22
0.0,0.0,0.0,0.045814,0.056267,0.0,0.11926500000000001,0.22134600000000001,0.0,0.0,0.0,25.041,7,28,23
0.0,0.0,0.0,0.022749000000000002,0.050325,0.0,0.115952,0.189026,0.0,0.0,0.0,24.64,7,29,0
0.0,0.0,0.0,0.013649000000000001,0.049281,0.0,0.109327,0.172257,0.0,0.0,0.0,24.311,7,29,1
0.0,0.0,0.0,0.009099,0.044563,0.0,0.10601400000000001,0.15967599999999998,0.0,0.0,0.0,24.088,7,29,2
0.0,0.0,0.0,0.009099,0.043519999999999996,0.0,0.102701,0.15532,0.0,0.0,0.0,23.95,7,29,3
0.0,0.0,0.0,0.009340000000000001,0.046149,0.0,0.10601400000000001,0.161503,0.0,0.0,0.0,23.936,7,29,4
0.0,0.0,0.0,0.023885,0.051048,0.0,0.109327,0.18426,0.0,0.0,0.12,24.158,7,29,5
0.0,0.0,0.392192,0.056076,0.070279,0.025,0.12257799999999999,0.273933,0.0,0.392192,0.39299999999999996,24.518,7,29,6
0.0,0.0,1.587926,0.070963,0.093184,0.005,0.13914300000000002,0.30828999999999995,0.0,1.587926,0.82,24.842,7,29,7
0.0,0.0,0.0,0.06996000000000001,0.099126,0.0,0.142456,0.311542,0.0,0.0,1.8459999999999999,24.926,7,29,8
0.0,0.0,0.789745,0.06661399999999999,0.101575,0.0,0.142456,0.310645,0.0,0.789745,2.622,24.503,7,29,9
0.0,0.0,0.0,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.0,3.015,24.434,7,29,10
0.0,0.0,0.745219,0.061586,0.10298,0.0,0.145769,0.31033499999999997,0.0,0.745219,4.312,25.488000000000003,7,29,11
0.0,0.0,0.945774,0.059477999999999996,0.11364,0.0,0.149082,0.3222,0.0,0.945774,6.916,26.926,7,29,12
0.0,0.0,0.0,0.05885800000000001,0.10017000000000001,0.0,0.149082,0.30811,0.0,0.0,7.542000000000001,27.579,7,29,13
0.0,0.0,0.0,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.0,6.716,27.658,7,29,14
0.0,0.0,0.0,0.058954999999999994,0.096677,0.0,0.152395,0.308027,0.0,0.0,5.255,27.377,7,29,15
0.0,0.0,0.4605,0.059625,0.15858599999999998,0.0,0.15902,0.377231,0.0,0.4605,3.409,26.81,7,29,16
0.0,0.0,0.100849,0.062169,0.233785,0.025,0.172272,0.4932260000000001,0.0,0.100849,1.4980000000000002,25.905,7,29,17
0.0,0.0,0.0,0.06945,0.195463,0.005,0.175585,0.44549799999999995,0.0,0.0,0.245,24.458000000000002,7,29,18
0.0,0.0,0.44926800000000006,0.084936,0.123576,0.0,0.16564600000000002,0.374158,0.0,0.44926800000000006,0.0,23.177,7,29,19
0.0,0.0,0.451431,0.10860999999999998,0.091919,0.0,0.15570699999999998,0.356236,0.0,0.451431,0.0,22.421999999999997,7,29,20
0.0,0.0,0.0,0.13253,0.07862899999999999,0.0,0.149082,0.36024100000000003,0.0,0.0,0.0,21.721,7,29,21
0.0,0.0,0.0,0.101862,0.06552100000000001,0.0,0.132517,0.2999,0.0,0.0,0.0,21.134,7,29,22
0.0,0.0,0.0,0.045814,0.056267,0.0,0.11926500000000001,0.22134600000000001,0.0,0.0,0.0,20.594,7,29,23
0.0,0.0,0.0,0.022749000000000002,0.050325,0.0,0.115952,0.189026,0.0,0.0,0.0,20.094,7,30,0
0.0,0.0,0.574496,0.013649000000000001,0.049281,0.0,0.109327,0.172257,0.0,0.574496,0.0,19.613,7,30,1
0.0,0.0,0.0,0.009099,0.044563,0.0,0.10601400000000001,0.15967599999999998,0.0,0.0,0.0,19.184,7,30,2
0.0,0.0,0.0,0.009099,0.043519999999999996,0.0,0.102701,0.15532,0.0,0.0,0.0,18.752,7,30,3
0.0,0.0,0.479351,0.009340000000000001,0.046149,0.0,0.10601400000000001,0.161503,0.0,0.479351,0.0,18.387,7,30,4
0.0,0.0,0.0,0.023885,0.051048,0.0,0.109327,0.18426,0.0,0.0,0.429,19.004,7,30,5
0.0,0.0,0.0,0.056076,0.070279,0.025,0.12257799999999999,0.273933,0.0,0.0,1.915,20.262,7,30,6
0.0,0.0,0.0,0.070963,0.093184,0.005,0.13914300000000002,0.30828999999999995,0.0,0.0,4.0089999999999995,22.371,7,30,7
0.0,0.0,0.560545,0.06996000000000001,0.099126,0.0,0.142456,0.311542,0.0,0.560545,5.806,24.773000000000003,7,30,8
0.0,0.0,0.402465,0.06661399999999999,0.101575,0.0,0.142456,0.310645,0.0,0.402465,7.156000000000001,26.033,7,30,9
0.0,0.0,1.696176,0.064506,0.093184,0.0,0.142456,0.300146,0.0,1.696176,8.022,26.763,7,30,10
0.0,0.0,0.80353,0.061586,0.10298,0.0,0.145769,0.31033499999999997,0.0,0.80353,8.388,27.279,7,30,11
0.0,0.0,0.0,0.059477999999999996,0.11364,0.0,0.149082,0.3222,0.0,0.0,8.275,27.601999999999997,7,30,12
0.0,0.0,0.0,0.05885800000000001,0.10017000000000001,0.0,0.149082,0.30811,0.0,0.0,7.692,27.789,7,30,13
0.0,0.0,0.0,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.0,6.5120000000000005,27.857,7,30,14
0.0,0.0,0.0,0.058954999999999994,0.096677,0.0,0.152395,0.308027,0.0,0.0,5.1370000000000005,27.785999999999998,7,30,15
0.0,0.0,0.0,0.059625,0.15858599999999998,0.0,0.15902,0.377231,0.0,0.0,3.307,27.45,7,30,16
0.0,0.0,0.0,0.062169,0.233785,0.025,0.172272,0.4932260000000001,0.0,0.0,1.3840000000000001,26.721,7,30,17
0.0,0.0,0.0,0.06945,0.195463,0.005,0.175585,0.44549799999999995,0.0,0.0,0.24100000000000002,25.146,7,30,18
0.0,0.0,0.476588,0.084936,0.123576,0.0,0.16564600000000002,0.374158,0.0,0.476588,0.0,23.726,7,30,19
0.0,0.0,1.2888110000000002,0.10860999999999998,0.091919,0.0,0.15570699999999998,0.356236,0.0,1.2888110000000002,0.0,23.151,7,30,20
0.0,0.0,1.742227,0.13253,0.098659,0.0,0.149082,0.380271,0.0,1.742227,0.0,22.570999999999998,7,30,21
0.0,0.0,2.8297060000000003,0.101862,0.06552100000000001,0.0,0.132517,0.2999,0.0,2.8297060000000003,0.0,21.944000000000003,7,30,22
0.0,0.0,0.0,0.045814,0.056267,0.0,0.11926500000000001,0.22134600000000001,0.0,0.0,0.0,21.258000000000003,7,30,23
0.0,0.0,0.0,0.022749000000000002,0.050325,0.0,0.115952,0.189026,0.0,0.0,0.0,20.629,7,31,0
0.0,0.0,0.0,0.013649000000000001,0.049281,0.0,0.109327,0.172257,0.0,0.0,0.0,20.063,7,31,1
0.0,0.0,0.0,0.009099,0.044563,0.0,0.10601400000000001,0.15967599999999998,0.0,0.0,0.0,19.594,7,31,2
0.0,0.0,0.0,0.009099,0.043519999999999996,0.0,0.102701,0.15532,0.0,0.0,0.0,19.147000000000002,7,31,3
0.0,0.0,0.0,0.009340000000000001,0.046149,0.0,0.10601400000000001,0.161503,0.0,0.0,0.0,18.809,7,31,4
0.0,0.0,0.355773,0.023885,0.051048,0.0,0.109327,0.18426,0.0,0.355773,0.431,19.59,7,31,5
0.0,0.0,0.13582,0.056076,0.070279,0.025,0.12257799999999999,0.273933,0.0,0.13582,1.88,20.906,7,31,6
0.0,0.0,0.0,0.070963,0.093184,0.005,0.13914300000000002,0.30828999999999995,0.0,0.0,3.9160000000000004,22.959,7,31,7
0.0,0.0,0.0,0.06996000000000001,0.099126,0.0,0.142456,0.311542,0.0,0.0,5.6739999999999995,25.471999999999998,7,31,8
0.0,0.0,0.392063,0.06661399999999999,0.101575,0.0,0.142456,0.310645,0.0,0.392063,7.007999999999999,26.851,7,31,9
0.0,0.0,0.0,0.064506,0.093184,0.0,0.142456,0.300146,0.0,0.0,7.885,27.488000000000003,7,31,10
0.0,0.0,0.0,0.061586,0.10298,0.0,0.145769,0.31033499999999997,0.0,0.0,8.299,27.741,7,31,11
0.0,0.0,0.0,0.059477999999999996,0.11364,0.0,0.149082,0.3222,0.0,0.0,8.272,27.721999999999998,7,31,12
0.0,0.0,0.455625,0.05885800000000001,0.10017000000000001,0.0,0.149082,0.30811,0.0,0.455625,7.754,27.586,7,31,13
0.0,0.0,0.0,0.058814,0.11364,0.0,0.145769,0.31822300000000003,0.0,0.0,6.737,27.423000000000002,7,31,14
0.0,0.0,0.0,0.058954999999999994,0.096677,0.0,0.152395,0.308027,0.0,0.0,5.235,27.175,7,31,15
0.0,0.0,0.0,0.059625,0.15858599999999998,0.0,0.15902,0.377231,0.0,0.0,3.359,26.695,7,31,16
0.0,0.0,0.0,0.062169,0.233785,0.025,0.172272,0.4932260000000001,0.0,0.0,1.409,25.833000000000002,7,31,17
0.0,0.0,0.0,0.06945,0.195463,0.005,0.175585,0.44549799999999995,0.0,0.0,0.239,24.18,7,31,18
0.0,0.0,0.0,0.084936,0.123576,0.0,0.16564600000000002,0.374158,0.0,0.0,0.0,22.548000000000002,7,31,19
0.0,0.0,0.0,0.10860999999999998,0.091919,0.0,0.15570699999999998,0.356236,0.0,0.0,0.0,21.715,7,31,20
0.0,0.0,0.0,0.13253,0.07862899999999999,0.0,0.149082,0.36024100000000003,0.0,0.0,0.0,20.843000000000004,7,31,21
0.0,0.0,1.111151,0.101862,0.73846,0.0,0.132517,0.9728389999999999,0.0,1.111151,0.0,20.049,7,31,22
0.0,0.0,0.0,0.045814,0.144808,0.0,0.11926500000000001,0.309887,0.0,0.0,0.0,19.417,7,31,23
0.0,0.0,0.0,0.022749000000000002,0.050325,0.0,0.115952,0.189026,0.0,0.0,0.0,18.882,8,1,0
0.0,0.0,0.0,0.013649000000000001,0.049281,0.0,0.109327,0.172257,0.0,0.0,0.0,18.409000000000002,8,1,1
0.0,0.0,0.0,0.009099,0.044563,0.0,0.10601400000000001,0.15967599999999998,0.0,0.0,0.0,17.986,8,1,2
0.0,0.0,0.0,0.009099,0.043519999999999996,0.0,0.102701,0.15532,0.0,0.0,0.0,17.586,8,1,3
0.0,0.0,0.392113,0.009392,0.046149,0.0,0.10601400000000001,0.161555,0.0,0.392113,0.0,17.211,8,1,4
0.0,0.0,0.0,0.024145,0.051048,0.0,0.109327,0.18452,0.0,0.0,0.43799999999999994,18.054000000000002,8,1,5
0.0,0.0,0.45736400000000005,0.056685,0.070279,0.025,0.12257799999999999,0.274542,0.0,0.45736400000000005,1.9080000000000001,19.441,8,1,6
0.0,0.0,0.0,0.071734,0.093184,0.005,0.13914300000000002,0.30906100000000003,0.0,0.0,3.986,21.301,8,1,7
0.0,0.0,0.43961999999999996,0.07109,0.099126,0.0,0.142456,0.312672,0.0,0.43961999999999996,5.772,24.174,8,1,8
0.0,0.0,0.376471,0.068076,0.101575,0.0,0.142456,0.312107,0.0,0.376471,7.108,25.758000000000003,8,1,9
0.0,0.0,1.781082,0.065945,0.093184,0.0,0.142456,0.301585,0.0,1.781082,7.955,26.443,8,1,10
0.0,0.0,0.429137,0.062993,0.10298,0.0,0.145769,0.311742,0.0,0.429137,8.312999999999999,26.974,8,1,11
0.0,0.0,0.0,0.060863,0.11364,0.0,0.149082,0.323585,0.0,0.0,7.99,27.3,8,1,12
0.0,0.0,0.0,0.060236000000000005,0.10017000000000001,0.0,0.149082,0.309488,0.0,0.0,6.62,27.368000000000002,8,1,13
0.0,0.0,0.0,0.060198,0.11364,0.0,0.145769,0.31960700000000003,0.0,0.0,4.981,27.326999999999998,8,1,14
