Temp_FH,Vol_HW,Soc_B,SoC_HW_plus,SoC_HW_minus,SoC_FH_plus,SoC_FH_minus,profits,COP_FH,COP_HW,Peer,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,Date/Time,horizon
22.0,98.15956473627382,0.0,0.0,0.0,0.0,0.0,-0.04431581710849047,3.9312142857142858,2.8597857142857146,2.0,0.0,0.0,0.422926,0.0,0.0,0.0,0.020232171084904608,0.0,0.020232171084904608,0.0, 04/21  22:00:00,24.0
22.0,97.48833498583704,0.0,0.0,0.0,0.0,0.0,-0.0335861,3.894,2.822571428571429,2.0,0.0,0.0,0.33586099999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/21  23:00:00,24.0
21.988070349999997,86.2262888090658,0.0,0.0,0.0,0.0,0.0,-0.024665,3.8659285714285714,2.7945,2.0,0.0,0.0,0.24664999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/21  24:00:00,24.0
21.726511700000003,68.1521428530333,1.0004035862415992,0.0,0.0,0.0,0.0,0.0,3.8285714285714283,2.757142857142857,1.0,0.0,0.22438631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  01:00:00,24.0
21.713590400000005,67.4809131025965,0.7759172300935013,0.0,0.0,0.0,0.0,0.0,3.803928571428571,2.7325,1.0,0.0,0.20531894736842107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  02:00:00,24.0
21.518884400000005,59.285830723528136,0.5705206910020708,0.0,0.0,0.0,0.0,0.0,3.793857142857143,2.7224285714285714,1.0,0.0,0.1909821052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  03:00:00,24.0
21.324178400000005,58.614600973091356,0.3794815336698127,0.0,0.0,0.0,0.0,0.0,3.770857142857143,2.6994285714285713,1.0,0.0,0.18569368421052634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  04:00:00,24.0
21.129472400000004,57.94337122265458,0.1937499013059193,0.0,0.0,0.0,0.0,-7.216449660063518e-17,3.744214285714286,2.6727857142857143,1.0,0.0,0.19373052631578871,7.216449660063518e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  05:00:00,24.0
20.752981550000005,57.2721414722178,0.0,0.0,0.0,0.0,0.0,0.002242799999999995,3.7378571428571425,2.666428571428572,1.0,0.20952400000000002,0.0,0.0,0.0,0.007475999999999983,0.0,0.0,0.0,0.0,0.0, 04/22  06:00:00,24.0
21.97514905,85.55505905862903,0.0,0.0,0.0,0.0,0.0,-0.0213167,3.8285714285714283,2.757142857142857,2.0,0.0,0.0,0.213167,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  01:00:00,24.0
21.962227749999997,84.88382930819223,0.0,0.0,0.0,0.0,0.0,-0.019505300000000003,3.803928571428571,2.7325,2.0,0.0,0.0,0.195053,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  02:00:00,24.0
21.767521749999997,76.68874692912387,0.0,0.0,0.0,0.0,0.0,-0.018143299999999998,3.793857142857143,2.7224285714285714,2.0,0.0,0.0,0.18143299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  03:00:00,24.0
21.572815749999997,76.01751717868709,0.0,0.0,0.0,0.0,0.0,-0.0176409,3.770857142857143,2.6994285714285713,2.0,0.0,0.0,0.176409,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  04:00:00,24.0
21.378109749999997,75.3462874282503,0.0,0.0,0.0,0.0,0.0,-0.018404399999999998,3.744214285714286,2.6727857142857143,2.0,0.0,0.0,0.18404399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  05:00:00,24.0
21.001618899999997,74.67505767781353,0.0,0.0,0.0,0.0,0.0,-0.020952400000000003,3.7378571428571425,2.666428571428572,2.0,0.0,0.0,0.20952400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  06:00:00,24.0
20.194706000000004,46.567100920351876,0.0,0.0,0.0,0.0,0.0,0.4253286,3.782857142857143,2.7114285714285713,1.0,0.306238,0.0,0.0,0.0,1.417762,0.0,0.0,0.0,0.0,0.0, 04/22  07:00:00,24.0
20.000000000000004,45.89587116991509,0.0,0.0,0.0,0.0,0.0,0.8718701710011719,3.846214285714286,2.774785714285714,1.0,0.34728099999999995,0.0,0.0,0.0,2.90623390333724,0.33748509666276066,0.0,0.0,0.3374850966627606,0.0, 04/22  08:00:00,24.0
20.0,45.22464141947831,0.0,0.0,0.0,0.0,0.0,1.338148507505761,3.9055714285714287,2.834142857142857,1.0,0.598149,0.0,0.0,0.0,4.4604950250192035,0.3323559749807967,0.0,0.0,0.3323559749807967,0.0, 04/22  09:00:00,24.0
20.0,34.44171903856884,0.0,0.0,0.0,0.0,0.0,1.3609806193394094,3.9423571428571424,2.8709285714285717,1.0,0.356592,0.0,0.0,0.0,4.536602064464698,0.3948059355353023,0.0,0.0,0.3948059355353023,0.0, 04/22  10:00:00,24.0
20.2205486,25.36594487094168,0.0,0.0,0.0,0.0,0.0,1.8764418665984355,4.002642857142857,2.9312142857142858,1.0,0.37216400000000005,0.0,0.0,0.0,6.2548062219947855,0.09202977800521513,0.0,0.0,0.0,0.09202977800521513, 04/22  11:00:00,24.0
20.0258426,20.0,0.0,0.0,0.0,0.0,0.0,1.9538939975923184,4.061857142857143,2.990428571428571,1.0,0.380316,0.0,0.0,0.0,6.512979991974395,0.01170400802560552,0.0,0.0,0.0,0.01170400802560552, 04/22  12:00:00,24.0
20.443343349999996,63.97001712594761,0.0,0.0,0.0,0.0,0.0,-0.030623800000000003,3.782857142857143,2.7114285714285713,2.0,0.0,0.0,0.306238,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  07:00:00,24.0
20.248637349999992,63.29878737551081,0.0,0.0,0.0,0.0,0.0,-0.0347281,3.846214285714286,2.774785714285714,2.0,0.0,0.0,0.34728099999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  08:00:00,24.0
20.053931349999992,62.62755762507403,0.0,0.0,0.0,0.0,0.0,-0.08384461457137071,3.9055714285714287,2.834142857142857,2.0,0.0,0.0,0.598149,0.0,0.0,0.0,0.2402971457137071,0.0,0.2402971457137071,0.0, 04/22  09:00:00,24.0
20.0,51.84463524416458,0.0,0.0,0.0,0.0,0.0,-0.037844237957711795,3.9423571428571424,2.8709285714285717,2.0,0.0,0.0,0.356592,0.0,0.0,0.0,0.02185037957711789,0.0,0.02185037957711789,0.0, 04/22  10:00:00,24.0
20.0,42.76886107653742,0.0,0.0,0.0,0.0,0.0,-0.06964597331762944,4.002642857142857,2.9312142857142858,2.0,0.0,0.0,0.37216400000000005,0.0,0.0,0.0,0.32429573317629434,0.0,0.32429573317629434,0.0, 04/22  11:00:00,24.0
20.0,32.22948002707929,0.0,0.0,0.0,0.0,0.0,-0.040152354053388434,4.061857142857143,2.990428571428571,2.0,0.0,0.0,0.380316,0.0,0.0,0.0,0.021207540533884354,0.0,0.021207540533884354,0.0, 04/22  12:00:00,24.0
20.012921300000002,20.0,0.0,0.0,-0.0,0.0,0.0,1.7520199849950642,4.110428571428571,3.039,1.0,0.428168,0.0,0.0,0.0,5.840066616650214,0.16376538334978613,0.0,0.0,0.0,0.16376538334978613, 04/22  13:00:00,24.0
20.000000000000004,20.0,0.0,0.0,0.0,0.0,0.0,1.4132273810310034,4.150285714285714,3.0788571428571427,1.0,0.35452300000000003,0.0,0.0,1.022983354247063,4.710757936770012,0.022735708982925054,0.0,0.0,0.0,0.02273570898292505, 04/22  14:00:00,24.0
19.805276300000003,20.67122975043678,0.9718341865347099,0.0,0.0,0.0,0.19472369999999728,0.0,4.175714285714285,3.104285714285714,1.0,0.36533499999999997,0.0,0.0,2.342021197183264,0.0,2.268643802816736,0.0,0.0,2.268643802816736,0.0, 04/22  15:00:00,24.0
21.03598480049286,20.0,3.1966571404401574,0.0,0.0,0.0,0.0,6.661338147750939e-17,4.190357142857143,3.1189285714285715,1.0,0.355024,0.0,0.0,2.0115850003435245,2.220446049250313e-16,1.5193909996564754,0.0,0.0,0.0,1.5193909996564754, 04/22  16:00:00,24.0
20.873421550492857,110.21082367561577,5.107343225052461,0.0,0.0,0.0,0.0,0.0,4.1861428571428565,3.1147142857142858,1.0,0.432241,0.0,0.0,0.0,0.0,2.245759,0.0,0.0,2.245759,0.0, 04/22  17:00:00,24.0
22.0,91.78040814604427,5.106832490729956,0.0,0.0,0.0,0.0,0.0,4.146714285714285,3.075285714285714,1.0,0.5608029999999999,0.0,0.0,0.026036632066696264,0.0,0.45516036793330383,0.0,0.0,0.45516036793330383,0.0, 04/22  18:00:00,24.0
20.0,31.55825027664251,0.0,0.0,0.0,0.0,-0.0,-0.044912493879678606,4.110428571428571,3.039,2.0,0.0,0.0,0.428168,0.0,0.0,0.0,0.020956938796786062,0.0,0.020956938796786062,0.0, 04/22  13:00:00,24.0
20.0,22.0136892513103,0.0,0.0,0.0,0.0,0.0,-0.06673106221946867,4.150285714285714,3.0788571428571427,2.0,0.0,0.0,0.35452300000000003,0.0,0.0,0.0,0.31278762219468675,0.0,0.31278762219468675,0.0, 04/22  14:00:00,24.0
20.0,21.34245950087352,0.0,0.0,0.0,0.0,0.0,-0.15669712755160226,4.175714285714285,3.104285714285714,2.0,0.0,0.0,0.36533499999999997,0.0,0.0,0.0,1.2016362755160224,0.0,1.2016362755160224,0.0, 04/22  15:00:00,24.0
20.562380714285716,20.671229750436744,0.0,0.0,0.0,0.0,0.0,-0.20069284543684882,4.190357142857143,3.1189285714285715,2.0,0.0,0.0,0.355024,0.0,0.0,0.0,1.6519044543684882,0.0,0.0,1.6519044543684882, 04/22  16:00:00,24.0
20.399817464285714,118.80831787906743,0.0,0.0,0.0,0.0,0.0,-0.34322410000000003,4.1861428571428565,3.1147142857142858,2.0,0.0,0.0,0.432241,0.0,0.0,0.0,3.0,0.0,3.0,0.0, 04/22  17:00:00,24.0
22.0,100.37790234949593,0.0,0.0,0.0,0.0,0.0,-0.10159633679333038,4.146714285714285,3.075285714285714,2.0,0.0,0.0,0.5608029999999999,0.0,0.0,0.0,0.45516036793330383,0.0,0.45516036793330383,0.0, 04/22  18:00:00,24.0
22.0,91.10917839560749,5.131056607944246,0.0,0.0,-0.0,0.0,7.827072323607353e-16,4.027642857142857,2.9562142857142857,1.0,0.011399542447729338,0.5314783763708112,0.0,0.0,2.6367796834847468e-15,0.018600457552268024,8.326672684688674e-17,0.0,0.01860045755227077,0.0, 04/22  19:00:00,24.0
22.0,78.74246065155299,4.599065125912641,0.0,0.0,0.0,0.0,0.0,3.9403571428571427,2.8689285714285715,1.0,0.0,0.46944842105263157,0.0,0.0,0.0,0.0,0.0,0.3425868995883138,0.3254575546088981,0.0, 04/22  20:00:00,24.0
22.0,78.07123090111621,3.7865698987591037,0.0,0.0,0.0,0.0,0.0,3.8857142857142857,2.8142857142857145,1.0,0.0,0.4517284210526316,0.0,0.0,0.0,0.0,0.0,0.34889175696594665,0.3314471691176493,0.0, 04/22  21:00:00,24.0
22.0,68.99963753593462,2.98557106375065,0.0,0.0,0.0,0.0,0.0,3.8432857142857144,2.771857142857143,1.0,0.0,0.4451852631578948,0.0,0.0,0.0,0.0,0.0,0.3536959877298,0.33601118834330995,0.0, 04/22  22:00:00,24.0
22.0,68.32840778549784,2.1863912557565808,0.0,0.0,0.0,0.0,0.0,3.8087857142857144,2.737357142857143,1.0,0.0,0.3535378947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  23:00:00,24.0
21.989065450000002,67.65717803506107,1.8326347218941628,0.0,0.0,0.0,0.0,0.0,3.7759285714285715,2.7045,1.0,0.0,0.25963157894736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  24:00:00,24.0
22.0,99.70667259905915,0.0,0.0,0.0,-0.0,0.0,-0.05349044575522745,4.027642857142857,2.9562142857142857,2.0,0.0,0.0,0.516304,0.0,0.0,0.0,0.018600457552274463,0.0,0.018600457552274463,0.0, 04/22  19:00:00,24.0
22.0,87.3399548550048,0.0,0.0,0.0,0.0,0.0,-0.07714335546088981,3.9403571428571427,2.8689285714285715,2.0,0.0,0.0,0.445976,0.0,0.0,0.0,0.3254575546088981,0.0,0.3254575546088981,0.0, 04/22  20:00:00,24.0
22.0,86.66872510456803,0.0,0.0,0.0,0.0,0.0,-0.07605891691176495,3.8857142857142857,2.8142857142857145,2.0,0.0,0.0,0.429142,0.0,0.0,0.0,0.3314471691176493,0.0,0.3314471691176493,0.0, 04/22  21:00:00,24.0
22.0,77.59713173938644,0.0,0.0,0.0,0.0,0.0,-0.075893718834331,3.8432857142857144,2.771857142857143,2.0,0.0,0.0,0.422926,0.0,0.0,0.0,0.33601118834330995,0.0,0.33601118834330995,0.0, 04/22  22:00:00,24.0
22.0,76.92590198894966,0.0,0.0,0.0,0.0,0.0,-0.0335861,3.8087857142857144,2.737357142857143,2.0,0.0,0.0,0.33586099999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  23:00:00,24.0
21.989065450000002,76.25467223851288,0.0,0.0,0.0,0.0,0.0,-0.024665,3.7759285714285715,2.7045,2.0,0.0,0.0,0.24664999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/22  24:00:00,24.0
21.976144150000003,66.98594828462429,1.572819879474605,0.0,0.0,0.0,0.0,0.0,3.7438571428571428,2.672428571428571,1.0,0.0,0.22438631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  01:00:00,24.0
21.963222850000005,66.31471853418749,1.348276281697184,0.0,0.0,0.0,0.0,0.0,3.7145714285714284,2.6431428571428572,1.0,0.0,0.20531894736842107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  02:00:00,24.0
21.768516850000005,65.64348878375071,1.1428225067005933,0.0,0.0,0.0,0.0,0.0,3.6885,2.6170714285714287,1.0,0.0,0.1909821052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  03:00:00,24.0
21.573810850000005,64.97225903331393,0.9517261191867652,0.0,0.0,0.0,0.0,0.0,3.6655714285714285,2.5941428571428573,1.0,0.0,0.18569368421052634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  04:00:00,24.0
21.197320000000005,64.30102928287715,0.7659372623643201,0.0,0.0,0.0,0.0,0.0,3.646857142857143,2.5754285714285716,1.0,0.0,0.19373052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  05:00:00,24.0
20.639044450000004,63.62979953244037,0.5721301423222943,0.0,0.0,0.0,0.0,0.0,3.6795,2.608071428571429,1.0,0.205,0.41368210526315796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  06:00:00,24.0
21.976144150000003,75.5834424880761,0.0,0.0,0.0,0.0,0.0,-0.0213167,3.7438571428571428,2.672428571428571,2.0,0.0,0.0,0.213167,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  01:00:00,24.0
21.96322285,74.91221273763931,0.0,0.0,0.0,0.0,0.0,-0.019505300000000003,3.7145714285714284,2.6431428571428572,2.0,0.0,0.0,0.195053,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  02:00:00,24.0
21.76851685,74.24098298720253,0.0,0.0,0.0,0.0,0.0,-0.018143299999999998,3.6885,2.6170714285714287,2.0,0.0,0.0,0.18143299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  03:00:00,24.0
21.57381085,73.56975323676575,0.0,0.0,0.0,0.0,0.0,-0.0176409,3.6655714285714285,2.5941428571428573,2.0,0.0,0.0,0.176409,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  04:00:00,24.0
21.19732,72.89852348632897,0.0,0.0,0.0,0.0,0.0,-0.018404399999999998,3.646857142857143,2.5754285714285716,2.0,0.0,0.0,0.18404399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  05:00:00,24.0
20.63904445,72.22729373589219,0.0,0.0,0.0,0.0,0.0,-0.05979980000000001,3.6795,2.608071428571429,2.0,0.0,0.0,0.597998,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  06:00:00,24.0
20.262553600000004,51.36238543546493,0.15839082404490412,0.0,0.0,0.0,0.0,0.0,3.825857142857143,2.7544285714285714,1.0,0.920622,0.0,0.0,0.0,0.0,0.998378,0.0,0.15837498496249258,1.148834235714368,5.551115123125783e-17, 04/23  07:00:00,24.0
20.0,22.01368925131017,0.0,0.0,0.0,0.0,0.0,1.0262921261428026,3.9705,2.8990714285714287,1.0,0.34728099999999995,0.0,0.0,0.0,3.420973753809342,0.6327452461906575,0.0,0.0,0.6327452461906575,0.0, 04/23  08:00:00,24.0
20.0,21.34245950087339,0.0,0.0,0.0,0.0,0.0,1.7568823229004293,4.078214285714285,3.006785714285714,1.0,0.354564,0.0,0.0,0.0,5.856274409668098,0.3641615903319031,5.551115123125783e-17,0.0,0.36416159033190315,0.0, 04/23  09:00:00,24.0
20.0,20.67122975043661,0.0,0.0,0.0,0.0,0.0,2.0722439016359555,4.147857142857143,3.076428571428571,1.0,0.356592,0.0,0.0,0.0,6.907479672119852,0.9499283278801486,0.0,0.0,0.9499283278801486,0.0, 04/23  10:00:00,24.0
20.35261355,19.99999999999983,0.0,0.0,0.0,0.0,0.0,2.610019291395792,4.209428571428571,3.138,1.0,0.40207400000000004,0.0,0.0,0.0,8.70006430465264,0.1428616953473584,0.0,0.0,0.0,0.1428616953473584, 04/23  11:00:00,24.0
20.15949875,20.000000000000036,0.0,0.0,0.0,0.0,0.0,2.4972475134416547,4.263,3.1915714285714283,1.0,0.949914,0.0,0.0,0.0,8.324158378138849,0.4059276218611516,0.0,0.0,0.0,0.4059276218611516, 04/23  12:00:00,24.0
20.2625536,59.959879638916746,0.0,0.0,0.0,0.0,0.0,-0.2069456235714375,3.825857142857143,2.7544285714285714,2.0,0.0,0.0,0.920622,0.0,0.0,0.0,1.148834235714375,0.0,1.148834235714375,0.0, 04/23  07:00:00,24.0
20.0,30.611183454761985,0.0,0.0,0.0,0.0,0.0,-0.09800262461906575,3.9705,2.8990714285714287,2.0,0.0,0.0,0.34728099999999995,0.0,0.0,0.0,0.6327452461906575,0.0,0.6327452461906575,0.0, 04/23  08:00:00,24.0
20.0,29.939953704325205,0.0,0.0,0.0,0.0,0.0,-0.07187255903319033,4.078214285714285,3.006785714285714,2.0,0.0,0.0,0.354564,0.0,0.0,0.0,0.36416159033190315,0.0,0.36416159033190315,0.0, 04/23  09:00:00,24.0
20.0,29.268723953888426,0.0,0.0,0.0,0.0,0.0,-0.07397802211124531,4.147857142857143,3.076428571428571,2.0,0.0,0.0,0.356592,0.0,0.0,0.0,0.383188221112453,0.0,0.383188221112453,0.0, 04/23  10:00:00,24.0
20.0,28.597494203451646,0.0,0.0,0.0,0.0,0.0,-0.09449025481571965,4.209428571428571,3.138,2.0,0.0,0.0,0.40207400000000004,0.0,0.0,0.0,0.5428285481571964,0.0,0.5428285481571964,0.0, 04/23  11:00:00,24.0
20.1496349,19.999999999999993,0.0,0.0,0.0,0.0,0.0,-0.13558416218611521,4.263,3.1915714285714283,2.0,0.0,0.0,0.949914,0.0,0.0,0.0,0.4059276218611523,0.0,0.0,0.4059276218611523, 04/23  12:00:00,24.0
20.0287463,20.0,0.0,0.0,-0.0,0.0,0.0,2.6191341778003356,4.308285714285715,3.2368571428571427,1.0,0.530231,0.0,0.0,0.0,8.730447259334452,0.2763217406655487,0.0,0.0,0.0,0.2763217406655487, 04/23  13:00:00,24.0
20.018705,20.0,0.0,0.0,0.0,0.0,0.0,2.310211448122568,4.339571428571428,3.2681428571428572,1.0,0.35452300000000003,0.0,0.0,0.0,7.700704827075228,0.7947721729247716,0.0,0.0,0.0,0.7947721729247716, 04/23  14:00:00,24.0
20.009863850000002,20.000000000000007,0.0,0.0,0.0,0.0,0.0,1.4861749946131244,4.3532142857142855,3.281785714285714,1.0,0.36533499999999997,0.0,0.0,0.0,4.953916648710415,2.2777483512895857,0.0,0.0,0.0,2.2777483512895857, 04/23  15:00:00,24.0
20.0,162.6858395454049,0.0,0.0,0.0,0.0,0.0,0.964327795644178,4.348214285714286,3.276785714285714,1.0,0.355024,0.0,0.0,0.14886919316417152,3.2144259854805934,2.0616808213552353,0.0,0.0,2.061680821355235,0.0, 04/23  16:00:00,24.0
21.3368771,154.48939552884278,0.14142573350596294,0.0,0.0,0.0,0.0,0.0,4.327928571428571,3.2565,1.0,0.432241,0.0,0.0,3.0497590000000003,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  17:00:00,24.0
21.3275447,153.81816577840598,3.038682640932613,0.0,0.0,0.0,0.0,0.0,4.268714285714285,3.197285714285714,1.0,0.5608029999999999,0.0,0.0,0.569197,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  18:00:00,24.0
20.01888245,20.0,0.0,0.0,-0.0,0.0,0.0,-0.08065527406655418,4.308285714285715,3.2368571428571427,2.0,0.0,0.0,0.530231,0.0,0.0,0.0,0.2763217406655417,0.0,0.0,0.2763217406655488, 04/23  13:00:00,24.0
20.008841149999995,20.000000000000007,0.0,0.0,0.0,0.0,0.0,-0.11600046190934124,4.339571428571428,3.2681428571428572,2.0,0.0,0.0,0.35452300000000003,0.0,0.0,0.0,0.8054816190934123,0.0,0.0,0.8054816190934123, 04/23  14:00:00,24.0
19.999999999999996,20.67122975043678,0.0,0.0,0.0,0.0,0.0,-0.24397536725736405,4.3532142857142855,3.281785714285714,2.0,0.0,0.0,0.36533499999999997,0.0,0.0,0.0,2.0744186725736404,0.0,2.0744186725736404,0.0, 04/23  15:00:00,24.0
21.3446945,20.00000000000003,0.0,0.0,0.0,0.0,0.0,-0.26255667356948226,4.348214285714286,3.276785714285714,2.0,0.0,0.0,0.355024,0.0,0.0,0.0,2.2705427356948227,0.0,0.0,2.2705427356948227, 04/23  16:00:00,24.0
21.3368771,154.48939552884275,0.0,0.0,0.0,0.0,0.0,-0.0432241,4.327928571428571,3.2565,2.0,0.0,0.0,0.432241,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  17:00:00,24.0
21.3275447,153.81816577840596,0.0,0.0,0.0,0.0,0.0,-0.0560803,4.268714285714285,3.197285714285714,2.0,0.0,0.0,0.5608029999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  18:00:00,24.0
21.31905035,153.14693602796922,3.5791159226685196,0.0,0.0,0.0,0.0,0.0,4.121071428571429,3.049642857142857,1.0,0.057,0.4834778947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  19:00:00,24.0
21.31142255,152.47570627753245,3.095280116339411,0.0,0.0,0.0,0.0,0.0,4.0993571428571425,3.0279285714285717,1.0,0.0,0.46944842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  20:00:00,24.0
21.30291845,142.12311887862444,2.625522167275145,0.0,0.0,0.0,0.0,0.0,4.102714285714286,3.031285714285714,1.0,0.0,0.4517284210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  21:00:00,24.0
21.2930378,141.45188912818767,2.1735311940057858,0.0,0.0,0.0,0.0,0.0,4.074928571428572,3.0035000000000003,1.0,0.0,0.4451852631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  22:00:00,24.0
21.28213205,131.42268104504723,1.7281285777284905,0.0,0.0,0.0,0.0,0.0,4.026071428571429,2.954642857142857,1.0,0.0,0.3535378947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  23:00:00,24.0
20.90816315,130.75145129461046,1.3744178701338754,0.0,0.0,0.0,0.0,0.0,3.9994285714285716,2.928,1.0,0.0,0.37387684210526323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  24:00:00,24.0
21.31905035,153.1469360279692,0.0,0.0,0.0,0.0,0.0,-0.0516304,4.121071428571429,3.049642857142857,2.0,0.0,0.0,0.516304,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  19:00:00,24.0
21.311422549999996,152.4757062775324,0.0,0.0,0.0,0.0,0.0,-0.0445976,4.0993571428571425,3.0279285714285717,2.0,0.0,0.0,0.445976,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  20:00:00,24.0
21.302918449999996,142.12311887862438,0.0,0.0,0.0,0.0,0.0,-0.042914200000000007,4.102714285714286,3.031285714285714,2.0,0.0,0.0,0.429142,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  21:00:00,24.0
21.293037799999997,141.45188912818762,0.0,0.0,0.0,0.0,0.0,-0.04229260000000001,4.074928571428572,3.0035000000000003,2.0,0.0,0.0,0.422926,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  22:00:00,24.0
21.282132049999998,131.42268104504717,0.0,0.0,0.0,0.0,0.0,-0.0335861,4.026071428571429,2.954642857142857,2.0,0.0,0.0,0.33586099999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  23:00:00,24.0
20.908163149999996,130.7514512946104,0.0,0.0,0.0,0.0,0.0,-0.0355183,3.9994285714285716,2.928,2.0,0.0,0.0,0.355183,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/23  24:00:00,24.0
20.89724435,122.00222081157436,1.000403586241599,0.0,0.0,0.0,0.0,0.0,3.976642857142857,2.9052142857142855,1.0,0.0,0.22438631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/24  01:00:00,24.0
20.703539600000003,121.33099106113744,0.7759172300935011,0.0,0.0,0.0,0.0,0.0,3.9547142857142856,2.883285714285714,1.0,0.0,0.20531894736842107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/24  02:00:00,24.0
20.509829900000003,120.65976131070066,0.5705206910020706,0.0,0.0,0.0,0.0,0.0,3.9305714285714286,2.8591428571428574,1.0,0.0,0.1909821052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/24  03:00:00,24.0
20.499892550000002,119.98853156026388,0.37948153366981247,0.0,0.0,0.0,0.0,0.0,3.9109999999999996,2.839571428571429,1.0,0.0,0.18569368421052634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/24  04:00:00,24.0
20.488958150000002,119.3173018098271,0.19374990130591907,0.0,0.0,0.0,0.0,-9.159339953157542e-17,3.9107142857142856,2.839285714285714,1.0,0.0,0.1937305263157885,9.159339953157541e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/24  05:00:00,24.0
20.4780221,118.64607205939032,0.0,0.0,0.0,0.0,0.0,0.010942799999999994,3.9137142857142857,2.842285714285714,1.0,0.20952400000000002,0.0,0.0,0.0,0.03647599999999998,0.0,0.0,0.0,0.0,0.0, 04/24  06:00:00,24.0
20.897244349999998,122.0022208115743,0.0,0.0,0.0,0.0,0.0,-0.0213167,3.976642857142857,2.9052142857142855,2.0,0.0,0.0,0.213167,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/24  01:00:00,24.0
20.703539599999996,121.3309910611375,0.0,0.0,0.0,0.0,0.0,-0.019505300000000003,3.9547142857142856,2.883285714285714,2.0,0.0,0.0,0.195053,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/24  02:00:00,24.0
20.509829899999996,120.65976131070072,0.0,0.0,0.0,0.0,0.0,-0.018143299999999998,3.9305714285714286,2.8591428571428574,2.0,0.0,0.0,0.18143299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 04/24  03:00:00,24.0
